step,H_B_biased,H_A_biased,S_B_biased,S_A_biased,H_Gini_biased,S_Gini_biased,H_B_unbiased,H_A_unbiased,S_B_unbiased,S_A_unbiased,H_Gini_unbiased,S_Gini_unbiased
1118,8.338541666666607,44.44102722772249,35.36399999999978,132.58149999999966,-0.7319022996932762,-0.004593330711167005,8.553124999999921,47.12444306930672,108.43924999999957,119.18362499999988,-0.7413649516915818,-0.008505244168932936
1119,8.328124999999941,44.480569306930406,35.40874999999977,132.68643749999967,-0.7321501919321883,-0.004579657584634727,8.536458333333256,47.166893564356215,108.49999999999959,119.28862499999988,-0.7416226470036997,-0.008545380424806993
1120,8.341666666666608,44.51423267326706,35.431999999999775,132.7963124999997,-0.7322737555597552,-0.004507960400076176,8.489062499999921,47.21577970297008,108.52649999999957,119.40224999999985,-0.7416476976640421,-0.00853033940104313
1121,8.335937499999941,44.55228960396012,35.41024999999978,132.91724999999968,-0.7321988822766714,-0.004522097881380914,8.498958333333256,47.25235148514831,108.60524999999957,119.50231249999986,-0.7418135585770017,-0.008507521975675838
1122,8.355208333333275,44.584405940593776,35.49374999999977,133.01106249999967,-0.7326677987902754,-0.004567127223199217,8.531510416666588,47.28347772277206,108.73249999999958,119.59031249999987,-0.7420471574751968,-0.00854687198594792
1123,8.329427083333274,44.62673267326705,35.439249999999774,133.1400624999997,-0.7325205867864829,-0.004554058146178062,8.483072916666588,47.33360148514829,108.8557499999996,119.67881249999988,-0.7421844120147569,-0.008545608956194422
1124,8.298177083333274,44.67128712871259,35.53099999999978,133.23287499999967,-0.732777975676382,-0.004615017261472891,8.46171874999992,47.37759900990077,108.95199999999959,119.77512499999986,-0.7426346460096606,-0.008564663869297575
1125,8.352604166666607,44.69461633663337,35.53899999999978,133.34649999999968,-0.7331116016804115,-0.0045873067627544215,8.488802083333255,47.40835396039582,108.99999999999959,119.88343749999987,-0.7430326123428107,-0.008531405590588603
1126,8.359895833333274,44.72908415841555,35.527249999999775,133.46524999999968,-0.7332631748361425,-0.004615435293931805,8.472916666666588,47.44962871287105,109.10199999999958,119.97756249999988,-0.7428287548697524,-0.008526059729657759
1127,8.29921874999994,44.77976485148486,35.59049999999977,133.5655624999997,-0.7336384124631044,-0.004619886672478239,8.469791666666588,47.48731435643543,109.1804999999996,120.07756249999987,-0.7430449689281043,-0.008465644074992036
1128,8.292708333333273,44.816831683168026,35.59224999999978,133.68187499999968,-0.7337028293152612,-0.00461322420449244,8.47031249999992,47.52357673267304,109.34574999999958,120.15731249999986,-0.7432361609579933,-0.00842548116445631
1129,8.290104166666607,44.85303217821754,35.59674999999977,133.7960624999997,-0.7335517776171301,-0.004579459547532343,8.482812499999921,47.55662128712849,109.43949999999961,120.25406249999989,-0.7434441435346139,-0.008478706279005875
1130,8.298958333333273,44.88867574257397,35.49674999999977,133.93649999999968,-0.7338112619161752,-0.004601587284915329,8.489062499999921,47.59170792079186,109.5607499999996,120.34368749999989,-0.7433421377607029,-0.008484543152340832
1131,8.31093749999994,44.92301980197991,35.57574999999977,134.0316874999997,-0.7341290709488435,-0.004648368688260181,8.494791666666588,47.62772277227701,109.67999999999958,120.43437499999987,-0.743541273414402,-0.008516251632730048
1132,8.304427083333273,44.96163366336605,35.519999999999776,134.1613749999997,-0.7343320010442088,-0.00458302711365869,8.49531249999992,47.665160891088895,109.72599999999959,120.54287499999988,-0.7437087145079472,-0.008533602524085825
1133,8.30624999999994,44.998019801979915,35.58774999999977,134.2588749999997,-0.7343611935225489,-0.00451397297437728,8.46249999999992,47.70946782178196,109.78399999999958,120.64849999999987,-0.7439922145016502,-0.008490618743437624
1134,8.292447916666607,45.03787128712843,35.59349999999978,134.3739374999997,-0.7342262783763682,-0.004567366906638143,8.492187499999922,47.73879950495027,109.8517499999996,120.75181249999989,-0.743913350098064,-0.008501496983262668
1135,8.328124999999941,45.06590346534624,35.64899999999978,134.4755624999997,-0.7344565363797196,-0.004601316578074002,8.451041666666587,47.78595297029682,110.00074999999961,120.83462499999987,-0.7440516551443881,-0.008459368944495275
1136,8.336979166666607,45.100804455445264,35.65324999999977,134.5909374999997,-0.7344506468482986,-0.004662123247221023,8.453645833333253,47.8220915841582,110.11199999999958,120.92781249999989,-0.743672655777525,-0.008493114112659095
1137,8.339322916666607,45.137438118811595,35.72599999999978,134.6894999999997,-0.7346981879166425,-0.004709033236783043,8.46015624999992,47.86101485148493,110.2104999999996,121.0231249999999,-0.7438890555029589,-0.008529321322625127
1138,8.295572916666606,45.18508663366308,35.71224999999978,134.8088124999997,-0.7349744136180756,-0.004726685479978741,8.42656249999992,47.90717821782157,110.3644999999996,121.1046874999999,-0.7436568655165661,-0.008565192235995346
1139,8.324479166666606,45.21491336633635,35.74449999999978,134.9178749999997,-0.7346237964489096,-0.0047942014994370764,8.497395833333252,47.92908415841562,110.4744999999996,121.1977499999999,-0.7443518479515938,-0.008591220220221216
1140,8.361458333333273,45.24461633663338,35.71099999999977,135.0428124999997,-0.7352066743879225,-0.004814794821337297,8.495572916666587,47.968935643564144,110.48699999999958,121.3148124999999,-0.7445414124270711,-0.008659787829130452
1141,8.33359374999994,45.28849009900962,35.763999999999776,135.1456249999997,-0.7349994900918098,-0.004901578304023881,8.45468749999992,48.01813118811859,110.53074999999959,121.42468749999989,-0.7446103670159409,-0.008677039629874253
1142,8.318489583333273,45.32926980197991,35.746249999999776,135.26593749999972,-0.7352733287636828,-0.004931875314228396,8.501041666666586,48.04535891089087,110.65649999999958,121.51312499999989,-0.7449538802581281,-0.008723854089682005
1143,8.332812499999939,45.36231435643536,35.68949999999978,135.3955624999997,-0.7353581862955899,-0.004873598309635074,8.516666666666586,48.080136138613646,110.7944999999996,121.5987499999999,-0.7447749595827488,-0.00863426768220152
1144,8.328385416666606,45.40024752475219,35.67649999999978,135.51424999999972,-0.7358791541554944,-0.004923910851629783,8.49218749999992,48.12543316831661,110.89374999999959,121.69406249999989,-0.7450554937141888,-0.008635583181354434
1145,8.304427083333273,45.44325495049476,35.662749999999775,135.63356249999973,-0.7364224732855511,-0.004918692504457983,8.551302083333253,48.15037128712849,110.97049999999959,121.7951249999999,-0.7446949893149618,-0.008637181915603424
1146,8.31874999999994,45.475185643564075,35.78374999999977,135.7183124999997,-0.73657713253254,-0.004887954349467967,8.600520833333254,48.179146039603744,111.08224999999959,121.8880624999999,-0.7449560541448327,-0.008694787470485073
1147,8.324479166666606,45.508910891088824,35.79924999999977,135.83087499999974,-0.7364372209697805,-0.0049882863779744,8.607031249999919,48.21788366336612,111.18849999999958,121.9819999999999,-0.7454654417594544,-0.008648458605296479
1148,8.316927083333274,45.54628712871259,35.77174999999978,135.9540624999997,-0.7363312748627868,-0.004983053048027366,8.572395833333253,48.26509900990078,111.29524999999961,122.0757499999999,-0.7457127688889658,-0.008637876069518375
1149,8.358072916666606,45.573391089108625,35.71424999999977,136.08487499999973,-0.7365964139476242,-0.004953647183558554,8.57109374999992,48.3049504950493,111.31049999999959,122.19237499999991,-0.7460838890452739,-0.008600690324623515
1150,8.339322916666605,45.61633663366308,35.77624999999977,136.18462499999973,-0.736586957200042,-0.004904603414469772,8.557031249999918,48.34740099009879,111.36349999999959,122.2996249999999,-0.7464091509826782,-0.008596660711134078
1151,8.301041666666606,45.66206683168288,35.754999999999775,136.30587499999973,-0.7371112565360006,-0.004890035087357079,8.564322916666585,48.38483910891068,111.50424999999959,122.3849999999999,-0.7463970514957307,-0.008620786447919792
1152,8.340624999999939,45.688923267326444,35.84949999999978,136.39787499999974,-0.7369114616394135,-0.004927278950057,8.578645833333253,48.42073019801959,111.61774999999962,122.4773124999999,-0.7463253515668598,-0.008624580027164373
1153,8.311197916666606,45.73224009900962,35.86124999999977,136.51143749999974,-0.7371485923823656,-0.005050477567721493,8.611979166666586,48.45198019801959,111.7069999999996,122.5762499999999,-0.7465527722430138,-0.008710978352591138
1154,8.31015624999994,45.76974009900961,35.86999999999977,136.62631249999973,-0.7371938241202773,-0.005051761943867101,8.620572916666584,48.489232673267104,111.86399999999959,122.65787499999992,-0.7469934987492184,-0.008626126668166121
1155,8.320312499999938,45.804641089108635,35.86949999999978,136.74199999999973,-0.7372632127311556,-0.00508581122525593,8.543229166666585,48.54597772277205,111.9882499999996,122.7481249999999,-0.747113658971087,-0.00864365549812344
1156,8.302083333333272,45.84616336633635,35.91349999999978,136.84643749999975,-0.737876384981508,-0.005095420360989783,8.54192708333325,48.583106435643344,112.01149999999957,122.8633749999999,-0.7472859981122486,-0.008610676261258079
1157,8.307552083333272,45.88118811881159,35.91249999999978,136.96306249999972,-0.7382045456014877,-0.0051034181577426195,8.569791666666584,48.61429455445523,112.09174999999959,122.9635624999999,-0.7472849422429648,-0.008629234650117903
1158,8.332812499999939,45.911633663366054,35.92799999999978,137.07618749999972,-0.7381914372100836,-0.005120554051446237,8.537499999999918,48.66045792079187,112.21449999999959,123.05343749999992,-0.7472357182009852,-0.008690626017232165
1159,8.286979166666606,45.95940594059377,35.98824999999977,137.17724999999973,-0.7384980297627194,-0.005164254449631972,8.591406249999919,48.687128712871065,112.29524999999961,123.1537499999999,-0.7472411326278554,-0.008674183277602103
1160,8.274218749999939,45.99845297029674,36.031749999999775,137.28331249999974,-0.7387389331551216,-0.005157116368887553,8.624739583333252,48.71905940594037,112.40424999999959,123.24799999999992,-0.7473725907127948,-0.008718840552778589
1161,8.253385416666605,46.03960396039576,36.06949999999978,137.38968749999975,-0.7391874214412146,-0.005107515091698719,8.579166666666586,48.76936881188097,112.40099999999958,123.3689999999999,-0.7478812061769162,-0.008691238073074432
1162,8.27786458333327,46.06918316831654,36.10374999999978,137.49806249999975,-0.7395411843893516,-0.0050464697762825405,8.547656249999918,48.81596534653444,112.5139999999996,123.4610624999999,-0.7481064545101619,-0.008659155499245036
1163,8.226822916666606,46.11621287128684,36.08149999999978,137.61968749999974,-0.7396258668252605,-0.005054857322841264,8.585937499999918,48.84523514851463,112.68724999999958,123.53837499999992,-0.7482886658178379,-0.00863779686021429
1164,8.249479166666605,46.14591584158387,36.16024999999978,137.71587499999976,-0.7395947445060178,-0.005041979349217294,8.566406249999918,48.88780940594039,112.80074999999961,123.63006249999991,-0.7486755816468639,-0.008612926277866393
1165,8.256770833333272,46.179579207920504,36.183749999999776,137.82606249999975,-0.7398920765378526,-0.005033687922136452,8.605729166666585,48.91707920792059,112.8974999999996,123.72662499999991,-0.7483059051953388,-0.00861690076077171
1166,8.247395833333272,46.21714108910863,36.20524999999978,137.93593749999974,-0.739993290637977,-0.004970625428396118,8.604166666666584,48.956497524752265,113.0347499999996,123.81299999999992,-0.7484681318454659,-0.008590928743721771
1167,8.240624999999937,46.25525990098981,36.12699999999978,138.07199999999975,-0.7400564893618387,-0.004838896867007317,8.56536458333325,49.0046410891087,113.14574999999961,123.90624999999993,-0.7485661876853472,-0.00860489252317083
1168,8.242968749999939,46.29084158415814,36.158249999999775,138.18031249999976,-0.7401660489179992,-0.004774508197347811,8.542187499999917,49.049814356435434,113.16474999999963,124.0225624999999,-0.74876732909563,-0.008588160540332263
1169,8.228124999999938,46.330445544554166,36.24649999999978,138.27343749999977,-0.7406904930949281,-0.004760835315422762,8.550260416666584,49.08793316831663,113.2319999999996,124.12568749999991,-0.7488852672940373,-0.008570544609766998
1170,8.213020833333273,46.36819306930664,36.308749999999776,138.37412499999974,-0.7408086593037314,-0.0047166965282186045,8.574739583333251,49.12073019801958,113.3077499999996,124.22781249999993,-0.7489729061179269,-0.008522951186377555
1171,8.233593749999939,46.39826732673239,36.284749999999775,138.49456249999974,-0.7409526095675399,-0.004759618593745616,8.55208333333325,49.164418316831465,113.3857499999996,124.32924999999992,-0.7490858882172565,-0.008596185910412387
1172,8.232552083333271,46.43403465346506,36.30899999999978,138.60418749999974,-0.7408131803981396,-0.004715756211744769,8.55364583333325,49.20259900990078,113.4757499999996,124.42774999999995,-0.7491970505821542,-0.008644527838668136
1173,8.248437499999937,46.4667079207918,36.29599999999978,138.72337499999975,-0.7408358664206416,-0.004713800312759424,8.571093749999918,49.23756188118791,113.5867499999996,124.52049999999991,-0.7493629928843151,-0.008647659578816311
1174,8.240104166666605,46.50544554455418,36.28274999999978,138.84287499999976,-0.7411079178211627,-0.0046871266030795895,8.55364583333325,49.280816831682955,113.56274999999961,124.64618749999993,-0.7492996850067055,-0.0086951404685964
1175,8.215104166666604,46.54857673267299,36.326249999999774,138.94737499999977,-0.7414808987574176,-0.004718744814675338,8.532812499999919,49.325990099009694,113.71149999999962,124.72881249999992,-0.749288216042436,-0.008681828087004215
1176,8.253645833333271,46.57629950495021,36.31649999999977,139.06581249999977,-0.7414750677935201,-0.004712881472915837,8.501041666666586,49.373948019801766,113.8204999999996,124.82212499999993,-0.7497172427868093,-0.008710034431071973
1177,8.245833333333271,46.61460396039576,36.322499999999785,139.18043749999975,-0.7414470288780519,-0.004775547313712429,8.492968749999918,49.41540841584137,113.9014999999996,124.92218749999992,-0.7499905758897746,-0.008696646296123685
1178,8.283593749999937,46.64325495049477,36.31849999999977,139.2975624999998,-0.7416641635818344,-0.00479920536133645,8.561718749999917,49.4385519801978,113.9874999999996,125.02162499999993,-0.7500540115219457,-0.00872028859713995
1179,8.269791666666604,46.684777227722485,36.247499999999775,139.43112499999978,-0.7420716907789799,-0.004780525428808245,8.50598958333325,49.49176980197998,114.1494999999996,125.10099999999993,-0.7503048050933994,-0.008673565442227728
1180,8.250781249999937,46.72586633663337,36.29699999999977,139.53474999999978,-0.7420202656929002,-0.004819023830992905,8.492968749999916,49.534467821781966,114.1794999999996,125.21349999999995,-0.7502814821928008,-0.008635745451264203
1181,8.249999999999938,46.76373762376208,36.25499999999978,139.66143749999978,-0.7424234323365281,-0.004863409778858185,8.546093749999917,49.56330445544533,114.23899999999959,125.31812499999992,-0.7506669425254274,-0.008599483925158372
1182,8.263281249999936,46.797400990098716,36.20649999999978,139.78856249999978,-0.7423411882580332,-0.0048464273551793126,8.534374999999917,49.60606435643543,114.42199999999961,125.39193749999993,-0.7508240844385111,-0.008614674391903639
1183,8.296093749999937,46.825061881187835,36.21699999999978,139.9023124999998,-0.7428948652590197,-0.004848035186432477,8.54661458333325,49.64313118811861,114.45524999999961,125.50331249999992,-0.7513381813348156,-0.00855682244916018
1184,8.296354166666603,46.860272277227445,36.287749999999775,140.0006874999998,-0.7429551652473643,-0.004898359105167865,8.508072916666583,49.69176980197999,114.55849999999963,125.59781249999995,-0.7511364513156797,-0.008549864676985604
1185,8.28333333333327,46.89876237623733,36.33724999999978,140.10406249999977,-0.7427020800514632,-0.004814310263785804,8.52708333333325,49.72704207920771,114.67224999999961,125.69024999999993,-0.7512578117807147,-0.008506160180068249
1186,8.288281249999939,46.932920792078924,36.44024999999978,140.1937499999998,-0.7430647398397751,-0.0048414011949629646,8.546093749999917,49.76206683168296,114.79799999999959,125.77887499999993,-0.7514172887504008,-0.008504853430132402
1187,8.299218749999937,46.96559405940566,36.49299999999978,140.2966874999998,-0.7430041089585285,-0.0047833846219486305,8.525520833333248,49.80686881188099,114.83349999999962,125.89081249999995,-0.7516608837929513,-0.008453383487219308
1188,8.31067708333327,46.99888613861357,36.42699999999978,140.4302499999998,-0.7427794374632777,-0.004754266920561668,8.496354166666583,49.85488861386118,114.9157499999996,125.99031249999993,-0.7516675368999182,-0.008352750627346087
1189,8.267968749999937,47.04616336633635,36.44774999999977,140.5414374999998,-0.7429649520526758,-0.004731016757891537,8.488281249999917,49.89795792079187,114.97149999999961,126.09731249999993,-0.7521057290934107,-0.008344389154463113
1190,8.266666666666604,47.08341584158387,36.43574999999978,140.66037499999982,-0.7430631040155841,-0.004694570065880636,8.501822916666583,49.934467821781965,115.06824999999961,126.19318749999995,-0.7523091087533414,-0.00829727946360454
1191,8.24583333333327,47.12444306930664,36.47749999999978,140.7652499999998,-0.7432161013369979,-0.004625827615741315,8.486718749999916,49.976485148514634,115.19749999999962,126.28081249999995,-0.7525828853297221,-0.00829450348871952
1192,8.28645833333327,47.15099009900962,36.54324999999978,140.8649999999998,-0.7432207500818869,-0.004633847191661183,8.45572916666658,50.02332920792058,115.28199999999961,126.37987499999996,-0.7527809726383043,-0.008331117917724274
1193,8.27083333333327,47.19263613861357,36.479999999999784,140.9971874999998,-0.7433798529191474,-0.004686788238355627,8.483072916666583,50.05631188118791,115.37574999999961,126.47662499999996,-0.7528006316214793,-0.00839004232778277
1194,8.26302083333327,47.23193069306902,36.51474999999978,141.1042499999998,-0.7435457233854678,-0.004731392333655376,8.489322916666582,50.094306930692866,115.51949999999961,126.56149999999994,-0.7531485335277629,-0.008423119327142011
1195,8.278906249999936,47.26522277227693,36.50274999999978,141.2230624999998,-0.7434448313656287,-0.00480855594077121,8.511718749999917,50.12926980197999,115.57649999999961,126.66681249999993,-0.7529167131401782,-0.00846294900511271
1196,8.256249999999937,47.30816831683139,36.52099999999977,141.33406249999982,-0.7438234585608716,-0.004867759132252912,8.558072916666582,50.1592202970295,115.67799999999961,126.76168749999995,-0.7530654323505286,-0.008464947595225827
1197,8.25052083333327,47.346844059405655,36.55874999999978,141.4401249999998,-0.7440208024025895,-0.004971463015668311,8.555208333333248,50.199690594059206,115.74874999999962,126.86431249999994,-0.753236731988357,-0.00840618310799337
1198,8.29739583333327,47.37190594059376,36.69024999999978,141.5225624999998,-0.744193484509501,-0.004957408210783364,8.49479166666658,50.25426980197999,115.78074999999963,126.97693749999995,-0.753281385509436,-0.00839876196210143
1199,8.270572916666604,47.414727722771985,36.71924999999978,141.63162499999981,-0.7439883173910157,-0.0049372799145292225,8.508593749999916,50.290160891088895,115.88249999999962,127.07187499999996,-0.7532911439123127,-0.008401014146787114
1200,8.296354166666603,47.44579207920763,36.69974999999979,141.7527499999998,-0.7442944030794582,-0.004909669282847937,8.54557291666658,50.321534653465136,116.03924999999961,127.15274999999995,-0.7534083286151129,-0.008451517669287877
1201,8.333072916666604,47.47363861386109,36.80224999999978,141.84299999999982,-0.7444248648290169,-0.004946833425952992,8.526302083333249,50.36757425742554,116.19599999999963,127.23406249999995,-0.7535333419552349,-0.008383527845508089
1202,8.30442708333327,47.517945544554166,36.767499999999785,141.96874999999983,-0.7445697392654723,-0.004921735571019382,8.55729166666658,50.40173267326712,116.33124999999961,127.32062499999996,-0.7535933472748048,-0.008407398934246727
1203,8.337499999999936,47.546967821781884,36.84924999999978,142.06449999999984,-0.7447365678588163,-0.004883731974786443,8.516666666666582,50.452660891088904,116.39299999999963,127.42612499999996,-0.7537656485291018,-0.008393242266580085
1204,8.331510416666603,47.58564356435615,36.83049999999978,142.18568749999983,-0.7451748583292654,-0.004786888084967574,8.554687499999915,50.48440594059385,116.50524999999962,127.51868749999998,-0.7538754969493735,-0.008409650802770759
1205,8.339843749999936,47.620173267326436,36.77974999999978,142.31443749999983,-0.7452473486308693,-0.004757581832807549,8.55729166666658,50.524504950494844,116.56199999999961,127.62512499999997,-0.7536807506098885,-0.008324095285557857
1206,8.331770833333268,47.65835396039575,36.75799999999978,142.43549999999982,-0.7451436914154782,-0.004678605523495669,8.558854166666581,50.565222772277025,116.63424999999962,127.72768749999996,-0.7541419552941183,-0.008264102574317535
1207,8.327343749999935,47.69789603960368,36.77749999999978,142.54668749999982,-0.7450954009529447,-0.0046937288728291305,8.582031249999915,50.60117574257405,116.73574999999961,127.82262499999997,-0.7542138455570317,-0.008338203817117678
1208,8.317447916666602,47.73756188118783,36.75624999999978,142.66774999999984,-0.7455631682719718,-0.004741439612727452,8.575781249999913,50.64331683168295,116.74774999999961,127.93999999999997,-0.754654981575823,-0.008378772775674006
1209,8.319531249999935,47.77413366336606,36.90774999999978,142.74574999999984,-0.7454550683663835,-0.0047289111982705915,8.586197916666581,50.68168316831662,116.88624999999962,128.0264375,-0.7546430796479293,-0.008360676685872153
1210,8.308593749999936,47.81478960396011,36.91974999999977,142.85893749999985,-0.7455510072185655,-0.004762645772085737,8.574479166666581,50.725371287128496,116.91399999999962,128.14031249999996,-0.7549480958144514,-0.008348543687778213
1211,8.355729166666602,47.84158415841554,36.98249999999978,142.95949999999985,-0.7459669351693856,-0.004655597585823914,8.557812499999914,50.77004950495029,117.02074999999962,128.23387499999998,-0.7551445308013779,-0.008351589693728928
1212,8.313020833333269,47.88910891089079,36.91999999999978,143.09212499999984,-0.7457199587992207,-0.004634449854215381,8.535677083333248,50.81559405940574,117.09399999999961,128.33556249999998,-0.7555385487793886,-0.008324007582051514
1213,8.328906249999937,47.92295792079179,36.90724999999978,143.21031249999984,-0.7458303150475312,-0.004553868521201951,8.552083333333249,50.85043316831663,117.19474999999962,128.430375,-0.755464494964211,-0.008339462448463047
1214,8.328645833333269,47.96095297029674,36.952249999999786,143.31549999999984,-0.7461952236035545,-0.004573977295679547,8.540364583333249,50.89263613861366,117.22099999999962,128.54393749999997,-0.7554235541731956,-0.008386338898640357
1215,8.32630208333327,47.99913366336605,36.96124999999978,143.42812499999985,-0.7460884819826681,-0.004577849260755228,8.495312499999914,50.94294554455425,117.36624999999962,128.62743749999998,-0.7555396139555541,-0.008326578315998832
1216,8.33567708333327,48.035457920791785,37.02199999999978,143.52824999999987,-0.7467812058466192,-0.004577179755700642,8.566145833333247,50.966584158415614,117.45099999999962,128.72687499999998,-0.7552680166348716,-0.008319579004631206
1217,8.314322916666603,48.0772896039601,36.992249999999785,143.65043749999987,-0.747148601234336,-0.004625304532091704,8.554687499999915,51.01002475247504,117.60374999999962,128.80925,-0.7558853438983081,-0.00826407176687043
1218,8.307812499999935,48.11596534653436,36.96899999999978,143.77168749999987,-0.7471814626119272,-0.00470378821700487,8.509114583333249,51.06027227722751,117.74649999999961,128.89412499999997,-0.7558533712050124,-0.008254309017673628
1219,8.34895833333327,48.14362623762346,37.05824999999979,143.86562499999985,-0.7473430044157172,-0.004663541398393637,8.560677083333246,51.08836633663345,117.79624999999963,129.00231249999996,-0.7562789719043735,-0.0082500124249476
1220,8.344531249999934,48.18168316831653,37.05724999999978,143.98187499999986,-0.747502871737685,-0.004665021642055758,8.553124999999914,51.12957920792057,117.94574999999962,129.08431249999998,-0.7563800195088342,-0.008232781739381493
1221,8.347656249999934,48.217636138613564,37.11199999999978,144.08399999999986,-0.747634080409047,-0.004624122174984858,8.58697916666658,51.161324257425534,118.06949999999962,129.17337499999996,-0.7566444609481232,-0.008270741599620815
1222,8.342447916666602,48.25563118811852,37.144249999999786,144.19218749999985,-0.7480381599465911,-0.004616982780947965,8.566145833333247,51.206373762376025,118.17824999999962,129.26668749999996,-0.7570023901979226,-0.00826410991034972
1223,8.300260416666601,48.30117574257397,37.20849999999979,144.29318749999987,-0.7482332081928068,-0.00472520462660626,8.60572916666658,51.23613861386117,118.23749999999961,129.371625,-0.7568886578972436,-0.008275223603324855
1224,8.308593749999934,48.33452970297,37.215499999999786,144.40762499999985,-0.7481332321022006,-0.00479393742498136,8.636458333333247,51.26837871287107,118.31199999999961,129.472875,-0.7569111117945461,-0.008269528932173602
1225,8.283333333333267,48.37574257425714,37.261749999999786,144.51281249999985,-0.7485143419047153,-0.004810965719885833,8.59010416666658,51.31943069306909,118.34999999999962,129.58374999999998,-0.7569919205202785,-0.008258417427770568
1226,8.360677083333268,48.39164603960366,37.27724999999978,144.6249999999999,-0.7480820978388779,-0.004725757771986692,8.662239583333246,51.342141089108694,118.39349999999962,129.69256249999998,-0.7570197936849333,-0.008280692561370793
1227,8.333072916666602,48.434715346534375,37.303249999999785,144.73368749999986,-0.7486264213751256,-0.004763220947101799,8.658333333333246,51.383168316831465,118.42049999999963,129.8058125,-0.7574482654006489,-0.008286754359311322
1228,8.309895833333268,48.47623762376208,37.31374999999978,144.84662499999988,-0.7484347345594065,-0.004791910048682617,8.641666666666579,51.426237623762155,118.46674999999964,129.9135,-0.757278512019921,-0.008326844684176316
1229,8.298437499999935,48.515284653465045,37.321249999999786,144.9599999999999,-0.748671999808794,-0.004696490787456439,8.64791666666658,51.46423267326711,118.62899999999962,129.9930625,-0.7576128886422241,-0.008315592672266319
1230,8.348437499999934,48.53935643564327,37.29349999999979,145.0817499999999,-0.7488056069294783,-0.0046420492033539896,8.617708333333246,51.51107673267305,118.75224999999962,130.083,-0.7575857065941395,-0.008324347102905562
1231,8.313802083333268,48.58409653465316,37.36774999999978,145.17856249999988,-0.7489386128531635,-0.0046698156555281,8.62057291666658,51.549999999999784,118.86499999999961,130.17575,-0.7578452354150725,-0.00828318294536324
1232,8.325781249999935,48.617759900989796,37.37999999999978,145.29162499999987,-0.7493836190765064,-0.004640852385390787,8.669270833333245,51.578341584158196,118.92199999999963,130.2816875,-0.7576800781268032,-0.00823850351242796
1233,8.333333333333266,48.651608910890786,37.45299999999978,145.3896874999999,-0.7493888916048449,-0.00459128300068636,8.649999999999912,51.62332920792058,118.93624999999962,130.3993125,-0.7578855811696139,-0.00830660145019756
1234,8.3213541666666,48.6904702970294,37.39624999999979,145.52068749999987,-0.7492503505163708,-0.004561145333417431,8.640104166666578,51.665965346534435,119.02124999999964,130.49881249999999,-0.7579896705448687,-0.00828586783647551
1235,8.295312499999936,48.73273514851455,37.40999999999978,145.63293749999988,-0.7497109412662094,-0.004559050305936156,8.660677083333246,51.70154702970276,119.06774999999962,130.6075625,-0.7582315039700542,-0.008328213805810981
1236,8.284895833333268,48.77159653465316,37.39874999999978,145.7514999999999,-0.749828324570743,-0.004601210943340026,8.641927083333245,51.74665841584136,119.12249999999962,130.71475,-0.7582150220091539,-0.008309717647627068
1237,8.259895833333267,48.81330445544525,37.38899999999979,145.87037499999988,-0.7497576019967317,-0.004632854999553244,8.635937499999912,51.78824257425722,119.14249999999964,130.830125,-0.7586073351263137,-0.008327327410294589
1238,8.2799479166666,48.84455445544525,37.431249999999785,145.9766874999999,-0.7500458207844624,-0.004622334783966393,8.638802083333246,51.82704207920771,119.26099999999963,130.9215625,-0.7587280538142965,-0.00835302604529393
1239,8.274218749999934,48.8822400990096,37.475749999999785,146.08112499999987,-0.7497662837254021,-0.004676087095494252,8.631510416666579,51.86837871287107,119.33199999999964,131.0243125,-0.7589122659633811,-0.008344204704713209
1240,8.290885416666601,48.91429455445515,37.53874999999979,146.1810624999999,-0.7499467439790247,-0.004695593342365044,8.654427083333244,51.902042079207696,119.41199999999962,131.12518749999998,-0.7588005447435124,-0.00839833987601599
1241,8.319791666666601,48.943502475247215,37.55524999999978,146.2935624999999,-0.7500783417894579,-0.0046470196931414276,8.621874999999912,51.94944306930671,119.54549999999963,131.2118125,-0.7592660343497852,-0.00846522811592792
1242,8.274218749999934,48.991089108910586,37.56024999999979,146.4081249999999,-0.7504908849027714,-0.004708713114843039,8.62343749999991,51.98842821782158,119.69349999999964,131.2951875,-0.759425329259649,-0.008434206552673032
1243,8.321614583333266,49.01584158415811,37.58949999999979,146.5165624999999,-0.750652666521854,-0.0046691121263615736,8.602864583333245,52.03106435643544,119.77774999999963,131.3946875,-0.7595148891637883,-0.008511063652415555
1244,8.323177083333267,49.05055693069277,37.621749999999786,146.6245624999999,-0.7506015076071589,-0.004654507146061803,8.603124999999912,52.069801980197816,119.83024999999961,131.50143750000004,-0.7594134140819048,-0.008488629466304288
1245,8.268749999999933,49.10037128712841,37.65524999999979,146.73256249999991,-0.750632580154966,-0.0047264593878662275,8.609374999999911,52.107858910890876,119.91724999999964,131.5995,-0.7595645589248602,-0.00848716647951616
1246,8.256770833333267,49.13978960396009,37.70899999999979,146.8349374999999,-0.7511338578720159,-0.004698597709378779,8.588541666666577,52.15247524752455,119.98649999999964,131.70331249999998,-0.7598878179509555,-0.008467179177172062
1247,8.280468749999933,49.16868811881158,37.70849999999979,146.95131249999994,-0.7510780449995945,-0.0047280501427828395,8.605468749999911,52.187499999999794,120.07524999999963,131.80118750000003,-0.7598222154393856,-0.008482253815968526
